inAccount,outAccount,amount,description,date,type
NL37BEEH0010000383,NL92GELD8037356925,484.55,jajajaj,00-22-03-11-2018,Online bankieren
NL37BEEH0010000383,NL95GELD6279133125,624.91,jajajaj,07-44-13-09-2019,Online bankieren
NL37BEEH0010000383,NL92GELD8037356925,476.7,jajajaj,07-46-13-09-2019,Online bankieren
NL37BEEH0010000383,NL05GELD9994551159,788.52,jajajaj,11-50-11-01-2019,Online bankieren
NL37BEEH0010000383,NL95GELD6279133125,167.64,jajajaj,09-05-13-09-2019,Online bankieren
NL37BEEH0010000383,NL95GELD6279133125,165.22,jajajaj,10-27-16-09-2018,Online bankieren
NL37BEEH0010000383,NL13GELD4842992565,865.08,jajajaj,03-30-13-09-2019,Online bankieren
NL37BEEH0010000383,NL45GELD2953919317,893.5,jajajaj,00-58-15-01-2018,Online bankieren
NL37BEEH0010000383,NL13GELD4842992565,962.33,jajajaj,13-57-13-11-2018,Online bankieren
NL37BEEH0010000383,NL77GELD0692885116,241.11,jajajaj,11-02-13-09-2019,Online bankieren
NL37BEEH0010000383,NL35GELD9966193251,914.3,jajajaj,12-12-04-12-2018,Online bankieren
NL37BEEH0010000383,NL77GELD0692885116,852.4,jajajaj,05-19-27-03-2018,Online bankieren
NL37BEEH0010000383,NL04GELD4811557161,865.02,jajajaj,11-05-10-12-2018,Online bankieren
NL37BEEH0010000383,NL77GELD8158598659,834.18,jajajaj,08-51-10-03-2018,Online bankieren
NL37BEEH0010000383,NL76GELD7252785614,124.68,jajajaj,18-05-16-05-2018,Online bankieren
NL37BEEH0010000383,NL75GELD3175762142,483.91,jajajaj,13-00-25-06-2018,Online bankieren
NL37BEEH0010000383,NL67GELD2809687681,898.49,jajajaj,16-07-13-09-2019,Online bankieren
NL37BEEH0010000383,NL04GELD4811557161,35.22,jajajaj,02-04-13-09-2019,Online bankieren
NL37BEEH0010000383,NL77GELD0692885116,187.22,jajajaj,02-22-20-06-2018,Online bankieren
NL37BEEH0010000383,NL77GELD1142882375,31.87,jajajaj,01-51-22-10-2018,Online bankieren
NL37BEEH0010000383,NL45GELD2953919317,781.33,jajajaj,03-03-13-03-2018,Online bankieren
NL37BEEH0010000383,NL76GELD7252785614,985.29,jajajaj,21-45-04-08-2019,Online bankieren
NL37BEEH0010000383,NL61GELD7455324794,401.64,jajajaj,04-21-02-08-2018,Online bankieren
NL37BEEH0010000383,NL67GELD2809687681,632.35,jajajaj,03-01-11-10-2018,Online bankieren
NL10BEEH0010000384,NL92GELD8037356925,945.13,jajajaj,16-48-04-04-2018,Online bankieren
NL10BEEH0010000384,NL95GELD6279133125,807.52,jajajaj,13-58-24-11-2018,Online bankieren
NL10BEEH0010000384,NL45GELD2953919317,769.93,jajajaj,16-18-25-04-2019,Online bankieren
NL10BEEH0010000384,NL55GELD3859628216,7.97,jajajaj,17-34-21-12-2018,Online bankieren
NL10BEEH0010000384,NL92GELD8037356925,871.2,jajajaj,01-52-02-07-2019,Online bankieren
NL10BEEH0010000384,NL45GELD2953919317,530.66,jajajaj,00-45-27-06-2018,Online bankieren
NL10BEEH0010000384,NL76GELD1811996735,691.33,jajajaj,07-05-15-03-2019,Online bankieren
NL10BEEH0010000384,NL55GELD3859628216,398.76,jajajaj,11-13-15-05-2018,Online bankieren
NL10BEEH0010000384,NL13GELD4842992565,569.4,jajajaj,15-34-05-09-2018,Online bankieren
NL10BEEH0010000384,NL76GELD7252785614,654.54,jajajaj,23-41-27-03-2019,Online bankieren
NL10BEEH0010000384,NL35GELD0485561952,379.74,jajajaj,04-38-04-04-2019,Online bankieren
NL10BEEH0010000384,NL69GELD8971642424,496.92,jajajaj,05-53-18-04-2018,Online bankieren
NL10BEEH0010000384,NL69GELD8971642424,597.55,jajajaj,01-13-22-10-2018,Online bankieren
NL10BEEH0010000384,NL67GELD2809687681,179.32,jajajaj,01-32-13-10-2018,Online bankieren
NL10BEEH0010000384,NL77GELD1142882375,790.05,jajajaj,14-28-02-06-2019,Online bankieren
NL10BEEH0010000384,NL04GELD4811557161,287.77,jajajaj,23-14-09-06-2019,Online bankieren
NL10BEEH0010000384,NL13GELD4842992565,807.36,jajajaj,22-27-15-08-2018,Online bankieren
NL10BEEH0010000384,NL13GELD4842992565,882.27,jajajaj,04-21-20-03-2019,Online bankieren
NL10BEEH0010000384,NL69GELD8971642424,197.5,jajajaj,11-56-03-10-2018,Online bankieren
NL10BEEH0010000384,NL95GELD6279133125,943.1,jajajaj,11-03-08-09-2018,Online bankieren
NL10BEEH0010000384,NL77GELD8158598659,553.86,jajajaj,01-38-04-08-2019,Online bankieren
NL10BEEH0010000384,NL76GELD1811996735,882.13,jajajaj,23-53-02-05-2018,Online bankieren
NL10BEEH0010000384,NL77GELD1142882375,204.9,jajajaj,20-48-23-03-2019,Online bankieren
NL10BEEH0010000384,NL56GELD4676822837,406.9,jajajaj,02-46-11-08-2018,Online bankieren
NL10BEEH0010000384,NL69GELD8971642424,554.62,jajajaj,08-26-24-05-2019,Online bankieren
NL10BEEH0010000384,NL76GELD1811996735,56.35,jajajaj,09-40-25-06-2019,Online bankieren
NL10BEEH0010000384,NL56GELD4676822837,705.31,jajajaj,14-31-26-02-2019,Online bankieren
NL10BEEH0010000384,NL45GELD2953919317,859.16,jajajaj,23-46-20-12-2018,Online bankieren
NL10BEEH0010000384,NL67GELD2809687681,903.83,jajajaj,07-34-13-09-2019,Online bankieren
NL80BEEH0010000385,NL67GELD2809687681,64.74,jajajaj,11-43-20-05-2018,Online bankieren
NL80BEEH0010000385,NL55GELD3859628216,448.26,jajajaj,19-02-13-09-2019,Online bankieren
NL80BEEH0010000385,NL55GELD3859628216,71.38,jajajaj,02-05-26-06-2018,Online bankieren
NL80BEEH0010000385,NL35GELD9966193251,985.63,jajajaj,04-33-03-11-2018,Online bankieren
NL80BEEH0010000385,NL76GELD1811996735,491.42,jajajaj,10-43-17-02-2019,Online bankieren
NL80BEEH0010000385,NL77GELD0692885116,765.08,jajajaj,12-58-08-02-2019,Online bankieren
NL80BEEH0010000385,NL13GELD4842992565,954.47,jajajaj,09-42-17-06-2019,Online bankieren
NL80BEEH0010000385,NL56GELD4676822837,70.6,jajajaj,12-05-01-06-2019,Online bankieren
NL80BEEH0010000385,NL95GELD6279133125,929.56,jajajaj,17-20-19-04-2019,Online bankieren
NL80BEEH0010000385,NL55GELD3859628216,134.66,jajajaj,03-18-13-09-2019,Online bankieren
NL80BEEH0010000385,NL05GELD9994551159,12.74,jajajaj,14-57-03-08-2018,Online bankieren
NL80BEEH0010000385,NL77GELD1142882375,69.21,jajajaj,09-25-27-02-2019,Online bankieren
NL53BEEH0010000386,NL92GELD8037356925,535.92,jajajaj,14-29-20-10-2018,Online bankieren
NL53BEEH0010000386,NL77GELD1142882375,20.71,jajajaj,03-26-13-09-2019,Online bankieren
NL53BEEH0010000386,NL95GELD6279133125,707.65,jajajaj,01-29-28-05-2018,Online bankieren
NL53BEEH0010000386,NL95GELD6279133125,336.78,jajajaj,04-26-05-03-2018,Online bankieren
NL53BEEH0010000386,NL13GELD4842992565,404.52,jajajaj,23-24-06-04-2018,Online bankieren
NL53BEEH0010000386,NL62GELD6375239767,582.9,jajajaj,13-13-04-12-2018,Online bankieren
NL53BEEH0010000386,NL13GELD4842992565,447.63,jajajaj,13-46-13-09-2019,Online bankieren
NL53BEEH0010000386,NL92GELD8037356925,262.55,jajajaj,09-25-25-12-2018,Online bankieren
NL53BEEH0010000386,NL77GELD8158598659,268.51,jajajaj,16-54-08-07-2018,Online bankieren
NL53BEEH0010000386,NL05GELD9994551159,697.27,jajajaj,16-34-27-04-2018,Online bankieren
NL53BEEH0010000386,NL55GELD3859628216,855.92,jajajaj,13-20-24-01-2018,Online bankieren
NL53BEEH0010000386,NL76GELD1811996735,475.02,jajajaj,14-04-13-09-2019,Online bankieren
NL53BEEH0010000386,NL92GELD8037356925,523.65,jajajaj,17-27-15-04-2018,Online bankieren
NL53BEEH0010000386,NL05GELD9994551159,464.89,jajajaj,23-43-09-03-2018,Online bankieren
NL53BEEH0010000386,NL05GELD9994551159,551.78,jajajaj,13-28-23-03-2019,Online bankieren
NL53BEEH0010000386,NL77GELD0692885116,509.6,jajajaj,12-24-10-08-2018,Online bankieren
NL53BEEH0010000386,NL77GELD1142882375,885.61,jajajaj,15-12-13-09-2019,Online bankieren
NL53BEEH0010000386,NL13GELD4842992565,491.74,jajajaj,07-20-10-04-2019,Online bankieren
NL53BEEH0010000386,NL92GELD8037356925,507.28,jajajaj,07-21-25-01-2019,Online bankieren
NL53BEEH0010000386,NL62GELD6375239767,795.36,jajajaj,19-34-20-08-2019,Online bankieren
NL53BEEH0010000386,NL77GELD8158598659,65.99,jajajaj,03-01-07-01-2019,Online bankieren
NL53BEEH0010000386,NL13GELD4842992565,151.07,jajajaj,21-51-09-04-2019,Online bankieren
NL26BEEH0010000387,NL45GELD2953919317,795.15,jajajaj,22-06-23-07-2018,Online bankieren
NL26BEEH0010000387,NL76GELD1811996735,176.88,jajajaj,13-03-13-09-2019,Online bankieren
NL26BEEH0010000387,NL95GELD6279133125,759.04,jajajaj,23-37-04-09-2018,Online bankieren
NL26BEEH0010000387,NL62GELD6375239767,651.99,jajajaj,12-43-02-08-2019,Online bankieren
NL26BEEH0010000387,NL45GELD2953919317,916.06,jajajaj,21-21-18-01-2019,Online bankieren
NL26BEEH0010000387,NL61GELD7455324794,479.36,jajajaj,15-12-21-07-2019,Online bankieren
NL26BEEH0010000387,NL35GELD9966193251,696.05,jajajaj,07-50-13-09-2019,Online bankieren
NL26BEEH0010000387,NL95GELD6279133125,629.72,jajajaj,08-34-06-07-2019,Online bankieren
NL26BEEH0010000387,NL75GELD3175762142,47.97,jajajaj,19-02-03-06-2019,Online bankieren
NL26BEEH0010000387,NL35GELD9966193251,461.72,jajajaj,03-57-11-05-2019,Online bankieren
NL26BEEH0010000387,NL35GELD0485561952,791.05,jajajaj,05-22-28-06-2019,Online bankieren
NL26BEEH0010000387,NL35GELD0485561952,152.24,jajajaj,05-58-22-05-2019,Online bankieren
NL26BEEH0010000387,NL13GELD4842992565,347.48,jajajaj,02-12-01-04-2019,Online bankieren
NL26BEEH0010000387,NL45GELD2953919317,790.08,jajajaj,08-50-19-05-2018,Online bankieren
NL26BEEH0010000387,NL77GELD0692885116,892.87,jajajaj,15-14-02-07-2019,Online bankieren
NL26BEEH0010000387,NL77GELD1142882375,414.79,jajajaj,06-39-16-01-2018,Online bankieren
NL26BEEH0010000387,NL75GELD3175762142,603.46,jajajaj,04-43-11-01-2018,Online bankieren
NL26BEEH0010000387,NL05GELD9994551159,950.43,jajajaj,13-15-22-03-2019,Online bankieren
NL26BEEH0010000387,NL04GELD4811557161,731.03,jajajaj,07-02-20-01-2019,Online bankieren
NL96BEEH0010000388,NL67GELD2809687681,545.84,jajajaj,20-40-26-01-2019,Online bankieren
NL96BEEH0010000388,NL69GELD8971642424,778.47,jajajaj,10-11-24-05-2019,Online bankieren
NL96BEEH0010000388,NL75GELD3175762142,171.88,jajajaj,00-57-13-09-2019,Online bankieren
NL96BEEH0010000388,NL45GELD2953919317,835.57,jajajaj,11-47-22-07-2019,Online bankieren
NL96BEEH0010000388,NL67GELD2809687681,384.14,jajajaj,19-28-22-08-2018,Online bankieren
NL96BEEH0010000388,NL13GELD4842992565,125.86,jajajaj,06-05-13-09-2019,Online bankieren
NL96BEEH0010000388,NL76GELD1811996735,506.97,jajajaj,01-20-06-06-2018,Online bankieren
NL96BEEH0010000388,NL67GELD2809687681,903.49,jajajaj,18-30-04-11-2018,Online bankieren
NL96BEEH0010000388,NL56GELD4676822837,614.47,jajajaj,06-34-24-01-2019,Online bankieren
NL96BEEH0010000388,NL13GELD4842992565,224.66,jajajaj,04-05-01-02-2018,Online bankieren
NL96BEEH0010000388,NL61GELD7455324794,902.42,jajajaj,13-09-17-01-2018,Online bankieren
NL96BEEH0010000388,NL76GELD1811996735,630.33,jajajaj,20-36-15-10-2018,Online bankieren
NL96BEEH0010000388,NL13GELD4842992565,648.95,jajajaj,18-19-11-12-2018,Online bankieren
NL96BEEH0010000388,NL56GELD4676822837,614.63,jajajaj,19-23-26-02-2018,Online bankieren
NL96BEEH0010000388,NL67GELD2809687681,534.12,jajajaj,07-06-01-09-2018,Online bankieren
NL96BEEH0010000388,NL55GELD3859628216,395.96,jajajaj,10-59-13-09-2019,Online bankieren
NL96BEEH0010000388,NL05GELD9994551159,679.0,jajajaj,22-09-21-08-2019,Online bankieren
NL96BEEH0010000388,NL76GELD7252785614,951.53,jajajaj,19-58-16-07-2018,Online bankieren
NL96BEEH0010000388,NL69GELD8971642424,13.2,jajajaj,14-56-01-11-2018,Online bankieren
NL96BEEH0010000388,NL76GELD7252785614,464.93,jajajaj,20-05-24-09-2018,Online bankieren
NL96BEEH0010000388,NL45GELD2953919317,837.43,jajajaj,23-49-12-02-2018,Online bankieren
NL96BEEH0010000388,NL67GELD2809687681,987.07,jajajaj,18-30-19-06-2019,Online bankieren
NL96BEEH0010000388,NL75GELD3175762142,973.95,jajajaj,03-31-16-09-2018,Online bankieren
NL96BEEH0010000388,NL45GELD2953919317,819.05,jajajaj,10-21-13-09-2019,Online bankieren
NL96BEEH0010000388,NL05GELD9994551159,881.15,jajajaj,13-34-24-10-2018,Online bankieren
NL96BEEH0010000388,NL04GELD4811557161,250.04,jajajaj,15-49-11-01-2018,Online bankieren
NL96BEEH0010000388,NL69GELD8971642424,292.99,jajajaj,18-03-04-06-2018,Online bankieren
NL96BEEH0010000388,NL61GELD7455324794,162.47,jajajaj,10-08-12-02-2018,Online bankieren
NL69BEEH0010000389,NL75GELD3175762142,936.24,jajajaj,11-56-28-07-2018,Online bankieren
NL69BEEH0010000389,NL75GELD3175762142,698.56,jajajaj,09-42-06-07-2019,Online bankieren
NL69BEEH0010000389,NL95GELD6279133125,680.11,jajajaj,13-00-13-09-2019,Online bankieren
NL69BEEH0010000389,NL56GELD4676822837,717.6,jajajaj,12-55-13-03-2019,Online bankieren
NL69BEEH0010000389,NL56GELD4676822837,149.06,jajajaj,07-04-02-08-2018,Online bankieren
NL69BEEH0010000389,NL75GELD3175762142,191.42,jajajaj,11-01-13-09-2019,Online bankieren
NL69BEEH0010000389,NL05GELD9994551159,260.85,jajajaj,02-37-13-12-2018,Online bankieren
NL69BEEH0010000389,NL61GELD7455324794,287.48,jajajaj,06-14-28-07-2019,Online bankieren
NL69BEEH0010000389,NL45GELD2953919317,847.19,jajajaj,02-38-04-01-2019,Online bankieren
NL69BEEH0010000389,NL45GELD2953919317,779.86,jajajaj,07-44-06-03-2019,Online bankieren
NL69BEEH0010000389,NL61GELD7455324794,253.25,jajajaj,07-14-13-09-2019,Online bankieren
NL69BEEH0010000389,NL69GELD8971642424,922.5,jajajaj,19-15-07-05-2019,Online bankieren
NL69BEEH0010000389,NL75GELD3175762142,187.84,jajajaj,15-54-05-04-2019,Online bankieren
NL69BEEH0010000389,NL61GELD7455324794,140.0,jajajaj,13-41-18-06-2018,Online bankieren
NL69BEEH0010000389,NL55GELD3859628216,783.92,jajajaj,11-18-13-06-2018,Online bankieren
NL69BEEH0010000389,NL35GELD9966193251,690.26,jajajaj,10-38-13-09-2019,Online bankieren
NL69BEEH0010000389,NL45GELD2953919317,748.3,jajajaj,18-24-21-05-2019,Online bankieren
NL69BEEH0010000389,NL05GELD9994551159,649.74,jajajaj,00-22-01-07-2019,Online bankieren
NL69BEEH0010000389,NL45GELD2953919317,735.79,jajajaj,11-26-04-01-2018,Online bankieren
NL69BEEH0010000389,NL62GELD6375239767,706.01,jajajaj,02-02-23-05-2019,Online bankieren
NL69BEEH0010000389,NL76GELD7252785614,806.69,jajajaj,23-48-24-10-2018,Online bankieren
NL69BEEH0010000389,NL04GELD4811557161,255.25,jajajaj,23-11-19-03-2019,Online bankieren
NL69BEEH0010000389,NL69GELD8971642424,732.92,jajajaj,03-02-15-01-2019,Online bankieren
NL69BEEH0010000389,NL76GELD1811996735,456.21,jajajaj,02-38-10-10-2018,Online bankieren
NL69BEEH0010000389,NL95GELD6279133125,675.47,jajajaj,13-35-15-03-2019,Online bankieren
NL69BEEH0010000389,NL76GELD7252785614,599.08,jajajaj,20-03-11-02-2019,Online bankieren
NL69BEEH0010000389,NL95GELD6279133125,571.43,jajajaj,10-32-18-04-2018,Online bankieren
NL42BEEH0010000390,NL77GELD1142882375,998.22,jajajaj,16-23-13-09-2019,Online bankieren
NL42BEEH0010000390,NL61GELD7455324794,268.11,jajajaj,11-45-10-05-2018,Online bankieren
NL42BEEH0010000390,NL76GELD1811996735,946.86,jajajaj,12-47-12-06-2019,Online bankieren
NL42BEEH0010000390,NL13GELD4842992565,305.15,jajajaj,04-33-26-01-2019,Online bankieren
NL42BEEH0010000390,NL69GELD8971642424,215.19,jajajaj,17-15-16-01-2019,Online bankieren
NL42BEEH0010000390,NL13GELD4842992565,176.37,jajajaj,13-33-11-02-2018,Online bankieren
NL42BEEH0010000390,NL45GELD2953919317,722.96,jajajaj,20-04-15-01-2018,Online bankieren
NL42BEEH0010000390,NL67GELD2809687681,865.44,jajajaj,00-28-13-09-2019,Online bankieren
NL42BEEH0010000390,NL67GELD2809687681,435.85,jajajaj,02-23-13-09-2019,Online bankieren
NL42BEEH0010000390,NL76GELD1811996735,257.32,jajajaj,16-12-15-07-2018,Online bankieren
NL42BEEH0010000390,NL67GELD2809687681,615.77,jajajaj,05-56-15-09-2018,Online bankieren
NL42BEEH0010000390,NL62GELD6375239767,610.2,jajajaj,20-19-02-06-2018,Online bankieren
NL42BEEH0010000390,NL56GELD4676822837,268.28,jajajaj,14-38-01-12-2018,Online bankieren
NL42BEEH0010000390,NL76GELD7252785614,99.13,jajajaj,11-07-13-10-2018,Online bankieren
NL42BEEH0010000390,NL69GELD8971642424,294.81,jajajaj,10-44-11-11-2018,Online bankieren
NL42BEEH0010000390,NL61GELD7455324794,197.67,jajajaj,14-47-17-05-2019,Online bankieren
NL42BEEH0010000390,NL77GELD8158598659,22.09,jajajaj,13-12-21-09-2018,Online bankieren
NL42BEEH0010000390,NL35GELD9966193251,826.73,jajajaj,20-02-13-09-2019,Online bankieren
NL42BEEH0010000390,NL13GELD4842992565,795.78,jajajaj,01-41-18-05-2019,Online bankieren
NL15BEEH0010000391,NL77GELD0692885116,608.94,jajajaj,01-42-09-05-2018,Online bankieren
NL15BEEH0010000391,NL04GELD4811557161,918.23,jajajaj,01-13-17-09-2018,Online bankieren
NL15BEEH0010000391,NL35GELD9966193251,496.49,jajajaj,23-31-20-01-2018,Online bankieren
NL15BEEH0010000391,NL35GELD0485561952,726.35,jajajaj,22-15-24-01-2018,Online bankieren
NL15BEEH0010000391,NL13GELD4842992565,354.7,jajajaj,09-13-13-09-2019,Online bankieren
NL15BEEH0010000391,NL61GELD7455324794,39.99,jajajaj,16-44-10-12-2018,Online bankieren
NL15BEEH0010000391,NL13GELD4842992565,337.3,jajajaj,17-41-02-05-2018,Online bankieren
NL15BEEH0010000391,NL95GELD6279133125,534.72,jajajaj,19-30-22-01-2018,Online bankieren
NL15BEEH0010000391,NL05GELD9994551159,278.8,jajajaj,06-57-08-02-2019,Online bankieren
NL15BEEH0010000391,NL76GELD1811996735,480.17,jajajaj,22-24-16-05-2018,Online bankieren
NL15BEEH0010000391,NL56GELD4676822837,877.61,jajajaj,22-04-02-06-2018,Online bankieren
NL85BEEH0010000392,NL76GELD1811996735,48.72,jajajaj,19-33-07-05-2018,Online bankieren
NL85BEEH0010000392,NL05GELD9994551159,693.15,jajajaj,03-28-14-12-2018,Online bankieren
NL85BEEH0010000392,NL77GELD8158598659,241.83,jajajaj,01-15-13-09-2019,Online bankieren
NL85BEEH0010000392,NL69GELD8971642424,512.59,jajajaj,22-25-21-08-2019,Online bankieren
NL85BEEH0010000392,NL13GELD4842992565,872.09,jajajaj,00-13-08-02-2018,Online bankieren
NL85BEEH0010000392,NL92GELD8037356925,393.61,jajajaj,03-44-27-05-2019,Online bankieren
NL85BEEH0010000392,NL35GELD0485561952,41.11,jajajaj,20-17-18-07-2019,Online bankieren
NL85BEEH0010000392,NL67GELD2809687681,198.67,jajajaj,17-38-04-06-2018,Online bankieren
NL85BEEH0010000392,NL92GELD8037356925,830.39,jajajaj,14-51-19-03-2018,Online bankieren
NL85BEEH0010000392,NL69GELD8971642424,630.66,jajajaj,02-08-26-03-2019,Online bankieren
NL85BEEH0010000392,NL76GELD7252785614,770.24,jajajaj,20-19-13-08-2019,Online bankieren
NL85BEEH0010000392,NL67GELD2809687681,145.67,jajajaj,19-40-06-05-2019,Online bankieren
NL85BEEH0010000392,NL77GELD1142882375,785.81,jajajaj,15-22-09-05-2018,Online bankieren
NL85BEEH0010000392,NL05GELD9994551159,676.79,jajajaj,04-35-11-04-2019,Online bankieren
NL85BEEH0010000392,NL05GELD9994551159,966.26,jajajaj,01-10-13-09-2019,Online bankieren
NL85BEEH0010000392,NL04GELD4811557161,604.84,jajajaj,02-55-13-09-2019,Online bankieren
NL85BEEH0010000392,NL75GELD3175762142,954.76,jajajaj,12-23-05-04-2019,Online bankieren
NL85BEEH0010000392,NL05GELD9994551159,322.24,jajajaj,16-47-13-09-2019,Online bankieren
NL85BEEH0010000392,NL95GELD6279133125,823.38,jajajaj,15-57-18-06-2018,Online bankieren
NL85BEEH0010000392,NL05GELD9994551159,22.64,jajajaj,15-24-24-02-2018,Online bankieren
NL58BEEH0010000393,NL61GELD7455324794,300.1,jajajaj,09-11-26-02-2018,Online bankieren
NL58BEEH0010000393,NL77GELD1142882375,609.44,jajajaj,21-57-26-06-2018,Online bankieren
NL58BEEH0010000393,NL76GELD7252785614,867.75,jajajaj,07-11-15-01-2018,Online bankieren
NL58BEEH0010000393,NL62GELD6375239767,587.62,jajajaj,02-20-26-01-2018,Online bankieren
NL58BEEH0010000393,NL77GELD0692885116,158.93,jajajaj,01-07-21-03-2019,Online bankieren
NL58BEEH0010000393,NL04GELD4811557161,556.49,jajajaj,21-44-04-03-2019,Online bankieren
NL58BEEH0010000393,NL61GELD7455324794,251.57,jajajaj,13-04-14-08-2018,Online bankieren
NL58BEEH0010000393,NL77GELD8158598659,979.64,jajajaj,16-33-04-07-2019,Online bankieren
NL58BEEH0010000393,NL92GELD8037356925,415.06,jajajaj,12-22-16-04-2018,Online bankieren
NL58BEEH0010000393,NL45GELD2953919317,373.53,jajajaj,07-05-21-08-2018,Online bankieren
NL58BEEH0010000393,NL67GELD2809687681,753.52,jajajaj,02-11-13-09-2019,Online bankieren
NL58BEEH0010000393,NL95GELD6279133125,233.76,jajajaj,22-16-21-11-2018,Online bankieren
NL58BEEH0010000393,NL55GELD3859628216,755.29,jajajaj,10-23-05-11-2018,Online bankieren
NL58BEEH0010000393,NL05GELD9994551159,557.38,jajajaj,22-13-07-02-2019,Online bankieren
NL58BEEH0010000393,NL67GELD2809687681,859.69,jajajaj,12-05-13-04-2019,Online bankieren
NL58BEEH0010000393,NL77GELD1142882375,539.46,jajajaj,07-50-07-09-2018,Online bankieren
NL58BEEH0010000393,NL04GELD4811557161,311.55,jajajaj,19-36-19-04-2018,Online bankieren
NL58BEEH0010000393,NL35GELD0485561952,379.32,jajajaj,10-24-06-12-2018,Online bankieren
NL58BEEH0010000393,NL95GELD6279133125,248.74,jajajaj,09-19-13-09-2019,Online bankieren
NL58BEEH0010000393,NL04GELD4811557161,515.95,jajajaj,19-17-19-08-2019,Online bankieren
NL58BEEH0010000393,NL76GELD7252785614,275.19,jajajaj,06-02-25-01-2019,Online bankieren
NL58BEEH0010000393,NL77GELD1142882375,791.89,jajajaj,15-33-18-06-2019,Online bankieren
NL58BEEH0010000393,NL61GELD7455324794,781.79,jajajaj,18-32-13-09-2019,Online bankieren
NL58BEEH0010000393,NL77GELD1142882375,462.66,jajajaj,10-36-07-02-2018,Online bankieren
NL58BEEH0010000393,NL04GELD4811557161,549.29,jajajaj,17-04-17-10-2018,Online bankieren
NL58BEEH0010000393,NL35GELD9966193251,892.68,jajajaj,07-21-13-10-2018,Online bankieren
NL58BEEH0010000393,NL77GELD8158598659,575.87,jajajaj,18-14-13-09-2019,Online bankieren
NL31BEEH0010000394,NL92GELD8037356925,141.88,jajajaj,00-59-12-04-2019,Online bankieren
NL31BEEH0010000394,NL45GELD2953919317,256.76,jajajaj,09-05-11-08-2018,Online bankieren
NL31BEEH0010000394,NL77GELD8158598659,214.7,jajajaj,14-54-13-09-2019,Online bankieren
NL31BEEH0010000394,NL95GELD6279133125,915.24,jajajaj,03-21-10-02-2018,Online bankieren
NL31BEEH0010000394,NL04GELD4811557161,203.3,jajajaj,18-33-13-09-2019,Online bankieren
NL31BEEH0010000394,NL45GELD2953919317,235.8,jajajaj,07-17-21-01-2018,Online bankieren
NL31BEEH0010000394,NL77GELD8158598659,593.13,jajajaj,06-08-28-06-2018,Online bankieren
